zip_code,total_population,percent_white,percent_black,percent_asian,percent_hispanic,per_capita_income,median_age,total_households
60087,26679,38.0,11.0,2.0,46.0,23950.0,33.1,9317
60088,13274,57.0,15.0,4.0,16.0,19059.0,21.2,1088
60089,41645,75.0,1.0,17.0,5.0,43828.0,42.6,16096
60090,37744,54.0,2.0,13.0,31.0,28163.0,37.1,14132
60091,27268,82.0,1.0,13.0,4.0,67089.0,43.8,9504
60093,19010,88.0,0.0,4.0,5.0,91958.0,44.3,6665
60096,7001,88.0,1.0,2.0,7.0,31314.0,43.2,2485
60097,10758,90.0,0.0,1.0,8.0,26145.0,36.5,4014
60098,32549,75.0,2.0,2.0,20.0,28676.0,38.7,12067
60099,31593,44.0,28.0,2.0,22.0,21849.0,33.4,10541
60101,39657,49.0,4.0,6.0,40.0,24741.0,33.9,13061
60102,32166,81.0,2.0,7.0,8.0,39151.0,39.6,11317
60103,42209,72.0,2.0,14.0,11.0,36684.0,37.1,14041
60104,19061,6.0,75.0,1.0,16.0,19925.0,35.7,6063
60106,20276,44.0,4.0,4.0,49.0,23616.0,34.7,6870
60107,40677,51.0,3.0,16.0,28.0,29485.0,34.5,13343
60108,22975,74.0,3.0,12.0,9.0,38285.0,42.6,9214
60109,567,98.0,0.0,0.0,1.0,30213.0,37.9,204
60110,38998,38.0,7.0,3.0,50.0,21147.0,29.9,11172
60111,376,100.0,0.0,0.0,0.0,30034.0,44.8,130
60112,4674,75.0,3.0,1.0,16.0,22040.0,28.3,1438
60113,309,96.0,1.0,0.0,3.0,23713.0,29.1,145
60115,46267,70.0,12.0,4.0,12.0,19558.0,24.1,15861
60118,15587,84.0,2.0,6.0,6.0,36426.0,40.9,6161
60119,10357,93.0,0.0,1.0,6.0,39662.0,40.2,3482
60120,51216,31.0,6.0,5.0,58.0,20465.0,31.3,15114
60123,48053,48.0,7.0,3.0,39.0,23179.0,33.4,15917
60124,19618,74.0,1.0,14.0,10.0,39864.0,38.6,7003
60126,46450,85.0,2.0,5.0,6.0,43202.0,40.2,16505
60129,184,100.0,0.0,0.0,0.0,32883.0,44.9,55
60130,14202,47.0,33.0,8.0,10.0,37602.0,39.1,7207
60131,18068,55.0,0.0,3.0,41.0,24078.0,38.1,6323
60133,38369,37.0,9.0,16.0,37.0,23217.0,32.8,11272
60134,29339,90.0,1.0,4.0,4.0,43649.0,40.7,10293
60135,7174,90.0,0.0,2.0,7.0,25585.0,34.7,2604
60136,7093,66.0,1.0,10.0,18.0,36321.0,32.5,2213
60137,38384,83.0,4.0,5.0,7.0,47759.0,41.1,14147
60139,34867,38.0,7.0,23.0,30.0,25006.0,32.9,11513
60140,14050,75.0,1.0,1.0,22.0,30495.0,34.8,5088
60141,190,59.0,35.0,0.0,6.0,23104.0,67.0,0
60142,26708,82.0,1.0,5.0,9.0,35963.0,44.6,11044
60143,10128,75.0,0.0,10.0,13.0,35817.0,41.0,3952
60144,64,47.0,0.0,41.0,12.0,39764.0,28.5,32
60145,2408,93.0,0.0,0.0,4.0,29535.0,38.5,873
60146,2585,91.0,0.0,0.0,8.0,25765.0,39.8,923
60148,52390,78.0,5.0,8.0,7.0,34217.0,40.6,20613
60150,1589,92.0,1.0,1.0,4.0,22251.0,36.5,621
60151,4235,94.0,1.0,1.0,2.0,32465.0,41.7,1579
60152,12899,87.0,1.0,1.0,9.0,28446.0,40.1,4577
60153,24152,5.0,75.0,0.0,19.0,19420.0,36.9,7410
60154,16804,62.0,18.0,5.0,14.0,32066.0,47.5,6635
60155,7931,19.0,71.0,1.0,8.0,28726.0,43.2,3188
60156,28886,81.0,1.0,5.0,11.0,32765.0,35.2,9924
60157,2116,92.0,1.0,2.0,5.0,38902.0,46.4,744
60160,25459,20.0,5.0,1.0,73.0,17193.0,30.5,7738
60162,8110,24.0,42.0,2.0,29.0,24201.0,40.1,2957
60163,5218,35.0,28.0,4.0,31.0,30131.0,39.5,1773
60164,22116,39.0,2.0,4.0,54.0,20809.0,34.9,6422
60165,4947,7.0,1.0,2.0,91.0,12997.0,28.7,1305
60169,34103,50.0,6.0,22.0,21.0,29468.0,34.5,11981
60171,10300,71.0,0.0,3.0,24.0,23335.0,37.3,4097
60172,24588,75.0,5.0,8.0,10.0,34244.0,38.3,8994
60173,12143,54.0,4.0,32.0,8.0,39254.0,30.9,5832
60174,31340,85.0,1.0,2.0,11.0,42715.0,41.6,12797
60175,25836,89.0,3.0,2.0,5.0,48046.0,40.8,8140
60176,11790,64.0,2.0,8.0,25.0,22153.0,35.7,4299
60177,22705,75.0,4.0,7.0,12.0,31147.0,34.9,7423
60178,22299,85.0,2.0,1.0,10.0,29495.0,36.9,8532
60180,1293,97.0,0.0,0.0,3.0,32219.0,49.8,571
60181,28933,65.0,5.0,8.0,21.0,28565.0,36.7,10359
60184,2536,96.0,1.0,2.0,0.0,68968.0,47.0,826
60185,35974,46.0,2.0,7.0,44.0,27750.0,33.2,10485
60187,28660,83.0,3.0,6.0,5.0,35878.0,35.3,9350
60188,42399,66.0,5.0,13.0,14.0,31530.0,36.9,15473
60189,31344,84.0,3.0,6.0,5.0,47717.0,41.0,12113
60190,10561,87.0,2.0,3.0,6.0,45706.0,43.6,4014
60191,14358,73.0,1.0,4.0,22.0,28061.0,41.0,5289
60192,16522,66.0,1.0,26.0,4.0,43764.0,41.0,5600
60193,39883,72.0,2.0,15.0,8.0,34560.0,42.1,15284
60194,20322,63.0,4.0,19.0,12.0,33871.0,37.5,7290
60195,3810,55.0,6.0,33.0,3.0,41965.0,30.9,2304
60201,42682,64.0,14.0,11.0,8.0,41825.0,31.0,15722
60202,32255,55.0,23.0,7.0,12.0,40568.0,38.1,13541
60203,4749,72.0,11.0,4.0,9.0,57806.0,39.8,1594
60301,2229,55.0,26.0,8.0,8.0,49586.0,44.7,1362
60302,32218,65.0,20.0,5.0,7.0,52201.0,39.1,13804
60304,17455,65.0,21.0,5.0,5.0,39506.0,37.7,6446
60305,11183,82.0,6.0,6.0,4.0,62034.0,41.4,3944
60401,8012,90.0,4.0,1.0,6.0,27732.0,44.2,3076
60402,64039,33.0,6.0,2.0,58.0,22106.0,33.4,20988
60403,19634,59.0,15.0,3.0,20.0,23084.0,37.0,7056
60404,17984,77.0,7.0,3.0,10.0,32126.0,38.6,5880
60406,26021,21.0,28.0,0.0,50.0,18000.0,32.6,9131
60407,1945,90.0,0.0,0.0,6.0,22179.0,35.4,644
60408,5501,96.0,0.0,0.0,3.0,25938.0,40.5,2139
60409,37202,14.0,69.0,0.0,16.0,20000.0,35.8,14053
60410,12530,94.0,1.0,0.0,5.0,29804.0,35.2,4055
60411,58818,24.0,49.0,0.0,24.0,18571.0,32.5,20142
60415,14294,73.0,6.0,3.0,16.0,22987.0,33.9,5288
60416,9152,91.0,2.0,0.0,5.0,26610.0,34.3,3308
60417,15572,71.0,20.0,2.0,6.0,31275.0,45.3,6108
60419,22978,4.0,90.0,0.0,5.0,20732.0,33.8,7751
60420,6738,80.0,13.0,1.0,6.0,20082.0,40.7,2110
60421,3960,91.0,1.0,0.0,7.0,30466.0,40.1,1513
60422,9007,43.0,47.0,4.0,3.0,49802.0,46.8,3456
60423,30261,87.0,5.0,2.0,4.0,38466.0,40.1,10072
60424,2310,93.0,0.0,1.0,5.0,27561.0,41.1,915
60425,9000,23.0,69.0,0.0,6.0,24485.0,38.4,3248
60426,28260,3.0,79.0,0.0,16.0,13951.0,33.2,10907
60428,12463,12.0,81.0,0.0,7.0,17671.0,38.2,4482
60429,16006,10.0,81.0,0.0,7.0,22208.0,37.1,5544
60430,21217,50.0,37.0,1.0,9.0,32001.0,41.0,7582
60431,21783,67.0,10.0,3.0,18.0,30116.0,33.5,7257
60432,21448,21.0,23.0,1.0,53.0,15064.0,29.4,6352
60433,17220,33.0,34.0,1.0,31.0,18967.0,35.4,5488
60435,49002,59.0,12.0,3.0,24.0,24780.0,35.7,18082
60436,18371,44.0,24.0,1.0,26.0,19492.0,32.7,5869
60437,157,93.0,0.0,0.0,7.0,23715.0,49.8,69
60438,28815,52.0,33.0,1.0,14.0,24985.0,40.6,11123
60439,23177,91.0,1.0,1.0,6.0,39570.0,41.7,8000
60440,53836,37.0,23.0,7.0,29.0,25176.0,32.4,16285
60441,35532,80.0,7.0,1.0,10.0,29886.0,34.8,12001
60442,9684,93.0,0.0,0.0,6.0,31032.0,35.4,3402
60443,20800,20.0,74.0,1.0,3.0,28468.0,40.6,7517
60444,1842,95.0,0.0,1.0,2.0,30321.0,37.6,670
60445,26171,73.0,7.0,1.0,17.0,26795.0,39.2,10186
60446,39871,49.0,10.0,7.0,32.0,22612.0,31.4,11853
60447,14094,86.0,2.0,0.0,10.0,31177.0,33.2,4478
60448,24678,92.0,1.0,1.0,5.0,37630.0,40.6,8412
60449,9174,83.0,9.0,1.0,6.0,33022.0,38.0,3369
60450,20689,89.0,1.0,1.0,9.0,30484.0,40.6,8105
60451,34516,90.0,1.0,1.0,8.0,33897.0,36.9,11334
60452,28096,76.0,4.0,2.0,15.0,28543.0,37.2,10269
60453,56820,75.0,5.0,1.0,17.0,28489.0,41.3,21534
60455,16343,73.0,3.0,6.0,16.0,21117.0,38.0,5483
60456,4356,81.0,0.0,0.0,19.0,23066.0,38.5,1925
60457,14367,82.0,2.0,4.0,11.0,23909.0,36.4,4857
60458,14111,65.0,18.0,1.0,14.0,23033.0,32.5,4890
60459,29107,66.0,1.0,3.0,29.0,20995.0,36.4,8961
60460,1425,96.0,0.0,0.0,3.0,29760.0,38.5,579
60461,4706,30.0,65.0,3.0,1.0,50137.0,51.9,1952
60462,38801,84.0,3.0,5.0,7.0,38763.0,45.6,15349
60463,14337,90.0,2.0,3.0,4.0,39971.0,52.7,5461
60464,9707,91.0,0.0,6.0,2.0,45227.0,54.2,3851
60465,17567,81.0,5.0,4.0,8.0,29656.0,44.9,6896
60466,22667,27.0,64.0,1.0,5.0,21761.0,35.8,8400
60467,26880,85.0,2.0,5.0,7.0,36488.0,44.9,9531
60468,5847,99.0,0.0,0.0,1.0,30813.0,41.5,2047
60469,6017,24.0,20.0,0.0,56.0,15367.0,30.2,1807
60470,603,97.0,0.0,0.0,1.0,23540.0,40.6,223
60471,13865,14.0,80.0,2.0,3.0,27130.0,40.0,5314
60472,5182,5.0,94.0,0.0,0.0,13875.0,43.2,1800
60473,22445,17.0,77.0,0.0,5.0,26431.0,41.2,7446
60474,685,94.0,0.0,0.0,5.0,27375.0,38.5,354
60475,9797,60.0,15.0,1.0,18.0,21262.0,36.6,3929
60476,2837,75.0,11.0,0.0,11.0,23048.0,39.9,1067
60477,38144,80.0,4.0,3.0,11.0,31541.0,38.6,15100
60478,16856,8.0,85.0,1.0,4.0,25724.0,39.5,5796
60479,696,92.0,0.0,0.0,8.0,26076.0,38.3,241
60480,5006,85.0,2.0,4.0,8.0,37596.0,44.3,2125
60481,11916,90.0,1.0,0.0,7.0,28344.0,43.2,4670
60482,11152,85.0,3.0,1.0,10.0,24824.0,37.0,4241
60484,6902,6.0,88.0,1.0,3.0,20160.0,28.5,2483
60487,26795,83.0,3.0,6.0,7.0,34507.0,37.9,8562
60490,19960,51.0,16.0,17.0,14.0,34681.0,35.9,5545
60491,22573,90.0,3.0,1.0,5.0,36528.0,43.4,7883
60501,11886,23.0,9.0,3.0,65.0,16597.0,30.0,3495
60502,23552,61.0,7.0,18.0,9.0,48269.0,34.4,8111
60503,16952,60.0,7.0,15.0,15.0,35090.0,32.3,4968
60504,37956,50.0,11.0,13.0,24.0,30499.0,32.0,13108
60505,71433,15.0,7.0,1.0,75.0,15168.0,29.0,20551
60506,56982,44.0,11.0,2.0,39.0,23213.0,33.9,17390
60510,28999,88.0,2.0,1.0,6.0,39342.0,40.5,10569
60511,1575,91.0,1.0,0.0,5.0,33109.0,45.2,617
60512,1527,72.0,0.0,0.0,28.0,36156.0,56.1,789
60513,18995,81.0,2.0,1.0,15.0,31340.0,39.1,7001
60514,10414,81.0,2.0,6.0,9.0,55401.0,39.5,3829
60515,28054,89.0,1.0,5.0,4.0,45841.0,42.2,11507
60516,28005,84.0,3.0,6.0,5.0,39936.0,43.8,10867
60517,32578,64.0,8.0,12.0,13.0,37644.0,37.4,12597
60518,3714,94.0,1.0,0.0,4.0,23658.0,43.3,1498
60520,2869,95.0,0.0,0.0,3.0,29446.0,39.2,1022
60521,17660,84.0,1.0,8.0,5.0,77527.0,41.7,5757
60523,9818,71.0,3.0,17.0,4.0,70668.0,56.9,4402
60525,31514,80.0,4.0,1.0,14.0,41497.0,43.1,11726
60526,13609,80.0,7.0,1.0,11.0,38852.0,39.4,5319
60527,28181,70.0,11.0,11.0,7.0,52089.0,43.3,11444
60530,605,93.0,1.0,0.0,2.0,32451.0,43.2,198
60531,1818,95.0,0.0,0.0,5.0,29450.0,43.5,729
60532,27008,74.0,4.0,11.0,7.0,43428.0,37.4,11590
60534,10626,44.0,5.0,1.0,47.0,23006.0,36.9,3974
60536,109,98.0,0.0,2.0,0.0,36818.0,42.3,43
60537,690,99.0,0.0,0.0,1.0,22895.0,33.4,237
60538,26202,60.0,6.0,4.0,30.0,25625.0,32.6,9003
60539,248,41.0,17.0,0.0,17.0,5378.0,56.5,0
60540,43053,75.0,4.0,12.0,6.0,45632.0,39.7,15563
60541,3033,92.0,0.0,1.0,7.0,31290.0,40.7,1203
60542,16820,72.0,8.0,7.0,11.0,33511.0,35.6,6072
60543,37053,76.0,6.0,3.0,12.0,31892.0,35.7,12331
60544,25188,70.0,7.0,5.0,15.0,30381.0,35.9,8853
60545,13141,66.0,5.0,0.0,27.0,29260.0,31.6,4478
60546,15970,71.0,3.0,1.0,22.0,37801.0,41.9,5915
60548,12281,89.0,0.0,0.0,10.0,27282.0,42.9,4378
60549,982,83.0,0.0,0.0,17.0,17763.0,32.2,258
60550,1528,88.0,6.0,0.0,3.0,20561.0,32.9,591
60551,4779,80.0,13.0,1.0,5.0,23790.0,39.9,1485
60552,4521,92.0,1.0,0.0,5.0,29528.0,39.2,1768
60553,843,93.0,2.0,0.0,3.0,24685.0,39.9,294
60554,11597,85.0,1.0,3.0,9.0,45430.0,40.9,4166
60555,13543,71.0,5.0,4.0,15.0,36065.0,37.1,5040
60556,1871,88.0,4.0,1.0,5.0,27236.0,36.6,586
60558,13008,95.0,0.0,1.0,4.0,59195.0,42.4,4390
60559,24496,65.0,8.0,14.0,10.0,33040.0,39.0,10243
60560,22907,85.0,4.0,2.0,7.0,34231.0,34.5,7509
60561,23067,79.0,3.0,11.0,4.0,40618.0,46.5,9318
60563,36512,66.0,6.0,15.0,10.0,42060.0,35.0,14616
60564,41453,68.0,4.0,20.0,6.0,48961.0,37.9,12842
60565,40864,75.0,3.0,15.0,4.0,45408.0,40.8,13677
60585,22627,76.0,4.0,9.0,9.0,36000.0,34.8,6932
60586,46395,71.0,6.0,2.0,20.0,28727.0,31.3,13430
60601,9732,63.0,11.0,18.0,6.0,89136.0,36.6,7662
60602,1463,62.0,2.0,22.0,12.0,66748.0,32.4,706
60603,882,61.0,4.0,30.0,5.0,73239.0,26.1,491
60604,415,80.0,0.0,16.0,3.0,135807.0,54.0,338
60605,24972,58.0,18.0,17.0,5.0,58338.0,33.1,13467
60606,2789,75.0,2.0,13.0,9.0,83005.0,30.9,1973
60607,25134,53.0,16.0,19.0,8.0,50222.0,30.6,12014
60608,78794,15.0,16.0,10.0,58.0,16542.0,31.3,25531
60609,62773,17.0,28.0,4.0,49.0,14552.0,30.4,19284
60610,38740,68.0,17.0,7.0,6.0,71176.0,34.3,22937
60611,29722,75.0,4.0,15.0,4.0,107019.0,39.5,20102
60612,36052,20.0,61.0,4.0,14.0,21407.0,30.6,13508
60613,49536,76.0,6.0,6.0,10.0,55034.0,31.5,26168
60614,68363,82.0,4.0,5.0,7.0,67585.0,29.8,33705
60615,40745,25.0,60.0,7.0,5.0,32992.0,33.9,19995
60616,49491,24.0,24.0,39.0,11.0,28052.0,35.8,22344
60617,83435,7.0,54.0,0.0,37.0,18242.0,36.1,27700
60618,97413,44.0,2.0,4.0,47.0,31862.0,32.9,35430
60619,64922,1.0,97.0,0.0,1.0,19987.0,39.4,25696
60620,73253,1.0,97.0,0.0,1.0,16347.0,38.2,25453
60621,33608,1.0,96.0,0.0,1.0,11893.0,31.6,11014
60622,54272,59.0,8.0,3.0,28.0,43393.0,31.1,23632
60623,85158,2.0,34.0,0.0,63.0,11463.0,27.8,24929
60624,39283,2.0,95.0,0.0,2.0,11731.0,27.9,11863
60625,78966,42.0,4.0,14.0,38.0,29124.0,33.4,29132
60626,51061,42.0,25.0,7.0,23.0,24054.0,33.0,22040
60628,71710,2.0,94.0,0.0,3.0,17025.0,37.5,23268
60629,113833,9.0,23.0,1.0,67.0,14299.0,29.2,30840
60630,57886,59.0,1.0,11.0,27.0,26705.0,38.1,20533
60631,28899,84.0,1.0,2.0,12.0,35878.0,43.7,11493
60632,90845,10.0,2.0,5.0,83.0,13596.0,29.3,24130
60633,13474,32.0,25.0,1.0,42.0,20668.0,36.6,4740
60634,72718,59.0,1.0,4.0,35.0,24269.0,38.9,25463
60636,39918,1.0,94.0,0.0,3.0,11897.0,32.2,11303
60637,48270,16.0,77.0,4.0,2.0,19746.0,30.7,18812
60638,56033,54.0,3.0,1.0,41.0,25850.0,37.2,19852
60639,91934,7.0,15.0,0.0,77.0,14310.0,30.3,25405
60640,64365,53.0,18.0,13.0,13.0,35414.0,37.2,34410
60641,70730,38.0,2.0,4.0,54.0,23168.0,35.3,24686
60642,18312,59.0,11.0,5.0,21.0,45788.0,31.7,9224
60643,51836,23.0,72.0,0.0,3.0,28249.0,42.1,17845
60644,47631,2.0,94.0,0.0,3.0,13381.0,32.5,16094
60645,46913,44.0,16.0,15.0,22.0,25500.0,35.0,15836
60646,28314,76.0,1.0,10.0,12.0,40071.0,42.7,10679
60647,87146,38.0,6.0,3.0,52.0,30368.0,31.6,33864
60649,45444,2.0,94.0,0.0,2.0,20347.0,37.9,20499
60651,61150,3.0,63.0,0.0,33.0,14599.0,32.7,19117
60652,42517,16.0,48.0,0.0,35.0,23889.0,34.9,13109
60653,31086,4.0,91.0,1.0,2.0,22333.0,35.6,13621
60654,15885,73.0,5.0,10.0,9.0,101469.0,32.8,11060
60655,28173,86.0,7.0,1.0,6.0,35689.0,37.6,9964
60656,27468,77.0,1.0,8.0,12.0,29771.0,41.1,11936
60657,68088,81.0,3.0,7.0,7.0,63820.0,30.5,36754
60659,39657,40.0,5.0,32.0,20.0,21675.0,35.1,12221
60660,42060,51.0,15.0,13.0,18.0,30160.0,36.2,20374
60661,7436,64.0,6.0,22.0,6.0,76827.0,31.0,5458
60706,23284,85.0,0.0,5.0,9.0,24916.0,46.0,8855
60707,42712,58.0,7.0,3.0,29.0,26405.0,39.1,15475
60712,12611,62.0,2.0,27.0,8.0,42872.0,47.8,4243
60714,30111,70.0,1.0,19.0,8.0,26321.0,48.2,11232
60803,22945,64.0,14.0,2.0,19.0,23086.0,35.7,8308
60804,84042,9.0,3.0,0.0,87.0,14735.0,28.2,21721
60805,19903,67.0,19.0,1.0,12.0,29023.0,38.7,7253
60827,28547,3.0,92.0,0.0,4.0,16567.0,31.0,10293
60901,36908,54.0,29.0,0.0,15.0,19514.0,35.3,12933
60910,382,93.0,0.0,0.0,7.0,20476.0,49.1,166
60911,1604,96.0,1.0,0.0,2.0,24503.0,37.5,545
60912,735,73.0,21.0,0.0,4.0,19360.0,32.3,215
60913,1371,95.0,0.0,0.0,3.0,32488.0,53.3,531
60914,28923,77.0,11.0,3.0,7.0,25892.0,33.5,10111
60915,10601,90.0,2.0,1.0,5.0,25729.0,35.4,4120
60917,607,98.0,0.0,0.0,1.0,25341.0,33.3,188
60918,783,95.0,0.0,0.0,5.0,28492.0,48.2,352
60919,605,96.0,0.0,0.0,3.0,21468.0,36.7,205
60920,120,99.0,0.0,0.0,0.0,21689.0,31.2,61
60921,1381,93.0,0.0,1.0,5.0,19408.0,40.3,550
60922,2332,92.0,4.0,1.0,2.0,21853.0,43.8,884
60924,1691,97.0,0.0,0.0,2.0,33142.0,47.9,712
60926,29,100.0,0.0,0.0,0.0,20352.0,70.2,13
60927,2384,98.0,0.0,0.0,1.0,29434.0,35.3,869
60928,736,98.0,0.0,0.0,1.0,25879.0,44.4,315
60929,818,96.0,1.0,0.0,3.0,21956.0,30.3,358
60930,819,93.0,0.0,0.0,6.0,23034.0,51.0,324
60931,590,91.0,0.0,0.0,9.0,23796.0,36.0,213
60933,248,89.0,0.0,0.0,10.0,24508.0,51.1,104
60934,276,100.0,0.0,0.0,0.0,23947.0,36.7,107
60935,1397,96.0,0.0,0.0,3.0,23545.0,35.3,373
60936,4125,96.0,0.0,0.0,0.0,27992.0,45.3,1748
60938,2109,76.0,0.0,0.0,21.0,20488.0,40.0,780
60940,3524,95.0,0.0,0.0,2.0,26398.0,40.2,1229
60941,1979,97.0,0.0,0.0,2.0,31553.0,41.8,802
60942,6094,87.0,0.0,0.0,13.0,21747.0,42.8,2552
60945,170,93.0,0.0,0.0,1.0,23141.0,52.0,86
60946,384,92.0,0.0,1.0,6.0,32852.0,41.6,178
60948,1553,95.0,0.0,0.0,3.0,35013.0,47.1,575
60949,656,94.0,1.0,0.0,2.0,18322.0,35.0,209
60950,11883,91.0,2.0,0.0,5.0,27514.0,39.5,4649
60951,725,99.0,0.0,0.0,1.0,26575.0,42.2,315
60952,716,91.0,1.0,0.0,8.0,18518.0,39.0,272
60953,2372,94.0,0.0,0.0,4.0,31190.0,47.0,985
60954,6260,79.0,4.0,1.0,15.0,26347.0,45.0,2294
60955,1833,66.0,0.0,0.0,32.0,21867.0,39.2,731
60957,5515,97.0,1.0,0.0,2.0,25694.0,43.6,2236
60958,2107,12.0,77.0,1.0,3.0,12872.0,45.3,845
60959,1073,95.0,0.0,0.0,4.0,22264.0,45.4,436
60960,1089,98.0,1.0,0.0,0.0,18429.0,37.1,379
60961,772,100.0,0.0,0.0,0.0,23803.0,45.4,331
60962,595,87.0,0.0,0.0,13.0,25722.0,41.3,212
60963,1818,99.0,0.0,0.0,0.0,24500.0,38.5,767
60964,5232,80.0,8.0,1.0,8.0,24696.0,42.8,1932
60966,1558,96.0,0.0,0.0,3.0,22178.0,42.3,602
60968,330,95.0,0.0,0.0,4.0,33052.0,53.0,156
60969,59,100.0,0.0,0.0,0.0,28741.0,30.1,23
60970,7173,95.0,2.0,1.0,2.0,21926.0,46.1,3135
60973,486,90.0,0.0,3.0,6.0,17877.0,40.2,206
60974,330,99.0,0.0,0.0,1.0,18695.0,42.3,143
61001,1250,99.0,0.0,0.0,0.0,25529.0,54.5,499
61006,1794,96.0,0.0,0.0,3.0,29275.0,49.2,754
61007,649,97.0,0.0,0.0,0.0,32554.0,49.4,277
61008,34683,70.0,2.0,1.0,26.0,25190.0,36.6,11881
61010,8278,97.0,0.0,0.0,2.0,29572.0,38.3,3024
61011,2139,96.0,0.0,1.0,2.0,46427.0,50.7,885
61012,2461,79.0,0.0,1.0,20.0,20871.0,37.4,875
61013,488,99.0,0.0,1.0,0.0,27283.0,50.2,219
61014,1171,95.0,0.0,0.0,1.0,28691.0,48.1,473
61015,670,100.0,0.0,0.0,0.0,25802.0,50.4,323
61016,4681,88.0,2.0,4.0,5.0,33679.0,44.9,1956
61018,1221,96.0,0.0,2.0,1.0,28515.0,37.0,385
61019,3354,94.0,0.0,0.0,4.0,27311.0,53.2,1461
61020,3301,81.0,1.0,1.0,16.0,21971.0,35.1,999
61021,23171,85.0,6.0,1.0,6.0,26026.0,41.5,8808
61024,2456,93.0,1.0,0.0,2.0,28506.0,42.8,947
61025,4821,95.0,0.0,1.0,1.0,26651.0,41.6,1847
61028,2027,98.0,0.0,0.0,2.0,27896.0,44.5,960
61030,2420,96.0,0.0,0.0,2.0,21573.0,40.0,948
61031,1738,94.0,0.0,1.0,1.0,24417.0,38.1,583
61032,31576,79.0,13.0,1.0,4.0,22212.0,43.3,12886
61036,6747,92.0,1.0,1.0,6.0,36600.0,53.5,2871
61037,324,96.0,0.0,0.0,4.0,22042.0,42.4,78
61038,1083,93.0,0.0,0.0,7.0,26233.0,48.1,407
61039,1035,96.0,0.0,3.0,1.0,21670.0,37.4,348
61041,1304,96.0,0.0,0.0,2.0,35183.0,52.2,520
61042,483,94.0,0.0,0.0,6.0,24065.0,38.5,223
61043,86,79.0,0.0,0.0,21.0,24653.0,43.9,34
61044,169,93.0,0.0,0.0,0.0,32274.0,45.9,81
61046,2823,97.0,0.0,0.0,1.0,29434.0,51.0,1196
61047,1537,96.0,0.0,0.0,1.0,27049.0,47.9,741
61048,4136,99.0,0.0,0.0,0.0,25371.0,46.1,1733
61049,522,95.0,0.0,1.0,4.0,26004.0,44.6,216
61050,288,100.0,0.0,0.0,0.0,17824.0,39.1,201
61051,1548,95.0,0.0,1.0,2.0,24498.0,42.3,702
61052,1021,98.0,0.0,0.0,1.0,28439.0,41.1,400
61053,3140,94.0,1.0,0.0,1.0,30665.0,44.3,1244
61054,4041,92.0,0.0,0.0,7.0,23901.0,45.4,1640
61057,146,86.0,4.0,10.0,0.0,27495.0,56.1,72
61059,168,100.0,0.0,0.0,0.0,13305.0,30.0,65
61060,1510,97.0,0.0,0.0,2.0,23460.0,37.7,630
61061,6777,96.0,1.0,1.0,1.0,30678.0,50.0,3057
61062,1964,95.0,0.0,0.0,5.0,26087.0,40.7,760
61063,4260,96.0,0.0,0.0,2.0,25443.0,39.1,1613
61064,3659,95.0,0.0,0.0,5.0,26792.0,42.9,1475
61065,10984,86.0,4.0,1.0,7.0,23901.0,35.6,3480
61067,645,98.0,0.0,0.0,2.0,37925.0,49.6,284
61068,14998,73.0,2.0,1.0,23.0,22559.0,36.6,5611
61070,1269,97.0,2.0,0.0,1.0,23513.0,48.5,440
61071,14476,87.0,1.0,0.0,11.0,21352.0,41.9,6073
61072,11475,96.0,1.0,2.0,1.0,30543.0,41.2,4379
61073,19704,92.0,2.0,2.0,3.0,32546.0,40.9,7043
61074,4245,95.0,0.0,1.0,4.0,23268.0,45.1,1910
61075,981,97.0,0.0,0.0,3.0,24657.0,44.9,437
61077,79,100.0,0.0,0.0,0.0,40487.0,26.7,31
61078,1294,92.0,0.0,0.0,7.0,28965.0,45.9,574
61079,117,100.0,0.0,0.0,0.0,16456.0,50.1,48
61080,11032,86.0,2.0,1.0,9.0,24166.0,36.4,4033
61081,21711,77.0,2.0,0.0,20.0,24839.0,41.3,8599
61084,2794,97.0,0.0,1.0,1.0,31097.0,33.9,1100
61085,3365,99.0,0.0,0.0,1.0,26082.0,44.6,1486
61087,1665,96.0,0.0,0.0,3.0,23720.0,45.4,818
61088,6045,94.0,1.0,0.0,2.0,30421.0,38.3,2245
61089,798,98.0,0.0,0.0,1.0,25609.0,48.5,324
61091,93,100.0,0.0,0.0,0.0,29433.0,53.7,40
61101,22680,42.0,40.0,1.0,14.0,15209.0,32.5,7849
61102,19691,35.0,32.0,2.0,28.0,16082.0,34.2,6473
61103,24378,63.0,20.0,1.0,13.0,22118.0,38.7,9963
61104,18345,48.0,18.0,4.0,24.0,11979.0,30.3,7144
61107,30695,76.0,8.0,4.0,9.0,33025.0,43.1,13200
61108,29642,71.0,11.0,2.0,14.0,23821.0,39.4,11482
61109,27845,70.0,10.0,4.0,14.0,20271.0,37.2,10785
61111,24034,85.0,3.0,2.0,8.0,26203.0,37.7,9704
61112,106,100.0,0.0,0.0,0.0,73056.0,89.4,108
61114,14358,80.0,7.0,4.0,6.0,39408.0,49.4,6187
61115,23178,89.0,2.0,1.0,6.0,23497.0,39.9,8633
61201,39082,68.0,18.0,1.0,10.0,23227.0,36.6,15504
61230,1336,94.0,0.0,2.0,2.0,26821.0,39.6,563
61231,5199,95.0,1.0,0.0,3.0,25945.0,45.5,2253
